startup_name,domain,funding_amount,equity_offered,founders,stage,country,season,deal_status,investor
InnoCore_2177,AI,67187563,7.295,2,Seed,UAE,6,Offer Withdrawn,Peyush
FinWorks_2178,E‑commerce,49114685,7.295,2,Unknown,Canada,2,Partially Funded,Vineeta
DigitalKart_2179,Tech,49114685,7.295,2,Series B,UAE,6,Funded,Namita
GreenMart_2180,Agri,49114685,7.295,2,Series A,UAE,1,No Deal,Lori
EduLabs_2181,travel,49114685,21.41,4,Seed,USA,4,Partially Funded,Peyush
SmartLabs_2182,travel,49114685,4.48,2,Unknown,Canada,2,Funded,Kevin
FreshWorks_2183,Travel,49114685,7.295,3,Series B,UK,2,Offer Withdrawn,Mark
HyperFoods_2184,Unknown,49114685,7.295,2,Series B,Unknown,2,Funded,Mark
AIFoods_2185,health,49114685,7.295,2,Unknown,Canada,1,Partially Funded,Barbara
FreshGen_2186,food,49114685,7.295,2,Unknown,India,1,Partially Funded,Ashneer
HealthGrow_2187,travel,69138483,7.295,2,Series B,USA,7,Offer Withdrawn,Kevin
AILabs_2188,AI,49114685,0,3,Bootstrapped,UK,4,Rejected,Peyush
TechSolutions_2189,FinTech,49114685,7.295,2,Angel,Canada,4,Unknown,Aman
BrightCore_2190,tech,49114685,7.295,3,Unknown,India,2,Partially Funded,Aman
FoodWave_2191,Fashion,49114685,7.295,2,Angel,Canada,4,Unknown,Mark
FinLabs_2192,Travel,44609884,7.295,2,Unknown,India,2,No Deal,Vineeta
GreenNest_2193,travel,49114685,33.17,2,Seed,Canada,1,Funded,Aman
QuantumSpark_2194,Travel,49114685,7.295,4,Series A,Canada,3,Partially Funded,Anupam
FoodHive_2195,ai,49114685,47.88,2,Bootstrapped,UK,2,No Deal,Aman
HyperKart_2196,ai,8740227,7.295,2,Unknown,UK,5,Offer Withdrawn,Peyush
MetaBox_2197,fintech,83683713,7.295,4,Angel,UK,1,No Deal,Vineeta
SmartNest_2198,Unknown,49114685,43.23,2,Series A,Unknown,5,Unknown,Namita
NextNest_2199,Tech,49114685,49.16,2,Bootstrapped,Canada,3,Funded,Vineeta
NextGen_2200,Food,49114685,0,2,Angel,UAE,2,Rejected,Namita
QuantumHive_2201,edtech,49114685,7.295,1,Series C,Unknown,4,Offer Withdrawn,Ashneer
NextPulse_2202,Health,49114685,7.295,2,Angel,India,2,Funded,Namita
FreshBox_2203,Fashion,49114685,7.295,2,Angel,UK,1,Unknown,Unknown
FreshEdge_2204,Travel,82934692,7.295,3,Bootstrapped,Unknown,4,No Deal,Ashneer
UrbanNest_2205,Health,49114685,37.17,2,Series B,USA,2,Funded,Barbara
SmartPulse_2206,health,49114685,7.295,4,Seed,India,5,Unknown,Lori
NextMart_2207,food,49114685,3.79,2,Angel,Canada,1,Offer Withdrawn,Peyush
DataSystems_2208,Travel,49114685,7.295,2,Seed,Canada,2,No Deal,Lori
FreshWorks_2209,Food,49114685,0,2,Unknown,India,2,Rejected,Mark
InnoSpark_2210,Fashion,49114685,7.295,2,Series C,India,1,Partially Funded,Kevin
FoodHub_2211,fintech,78565029,0,1,Series C,India,2,Rejected,Lori
BrightSystems_2212,agri,22288135,7.295,2,Unknown,Canada,2,Offer Withdrawn,Unknown
CloudCore_2213,AI,6853879,39.44,4,Angel,USA,2,No Deal,Aman
HealthHive_2214,tech,49114685,15.82,2,Unknown,Unknown,4,Partially Funded,Mark
FoodBox_2215,health,49114685,7.295,4,Angel,USA,7,Funded,Lori
HealthLabs_2216,AI,49114685,7.295,2,Series C,Canada,5,Partially Funded,Lori
TechBox_2217,agri,49114685,0,1,Unknown,Canada,2,Rejected,Mark
FinGrow_2218,logistics,49114685,7.295,4,Series B,USA,2,Unknown,Anupam
HyperFoods_2219,tech,49114685,7.295,4,Series B,Unknown,2,No Deal,Aman
EduWorks_2220,Travel,49114685,32.95,4,Seed,Canada,6,Partially Funded,Anupam
CloudHive_2221,E‑commerce,49114685,0,4,Series A,UK,2,Rejected,Aman
AISolutions_2222,fintech,49114685,14.53,2,Series C,USA,5,Offer Withdrawn,Lori
CloudLink_2223,Fashion,49114685,7.295,3,Series B,USA,3,Funded,Kevin
SmartGen_2224,AI,49114685,0,2,Angel,Unknown,5,Rejected,Namita
SmartLink_2225,Food,49114685,52.12,2,Series B,USA,6,Offer Withdrawn,Ashneer
NextLabs_2226,Logistics,8028077,7.295,2,Seed,Unknown,7,Offer Withdrawn,Namita
NextNest_2227,Fashion,49114685,7.295,4,Series A,Canada,2,No Deal,Lori
AIPulse_2228,Agri,13738176,7.295,2,Bootstrapped,UK,7,Offer Withdrawn,Ashneer
TechSpark_2229,FinTech,49114685,0,2,Unknown,UAE,2,Rejected,Vineeta
HealthHive_2230,Logistics,49114685,39.84,2,Unknown,India,6,Offer Withdrawn,Vineeta
SmartBox_2231,Travel,49114685,7.295,1,Bootstrapped,USA,2,Unknown,Lori
QuantumMart_2232,Agri,78921947,0,2,Bootstrapped,India,2,Rejected,Namita
AgriPulse_2233,Food,49114685,0,2,Bootstrapped,UK,2,Rejected,Vineeta
DigitalNest_2234,fashion,29215704,7.295,2,Series B,USA,6,Unknown,Barbara
UrbanKart_2235,Food,49114685,10.74,2,Angel,UAE,3,Partially Funded,Mark
NextMart_2236,Food,49114685,44.87,1,Angel,UAE,6,Partially Funded,Lori
NextHub_2237,Health,49114685,7.295,3,Unknown,Canada,4,Funded,Kevin
NextBox_2238,Tech,49114685,7.295,4,Series B,UAE,7,Funded,Barbara
GreenWorks_2239,fintech,49114685,7.295,2,Series A,India,3,Offer Withdrawn,Aman
GreenPulse_2240,Unknown,49114685,7.295,3,Unknown,UAE,1,No Deal,Aman
HealthEdge_2241,Unknown,49114685,20.98,2,Angel,Canada,2,Offer Withdrawn,Peyush
DataGrow_2242,fintech,49114685,0,1,Seed,India,1,Rejected,Unknown
NextLink_2243,EdTech,49114685,7.295,2,Unknown,India,3,Offer Withdrawn,Barbara
DataNest_2244,Unknown,32075725,5.28,2,Series B,USA,2,Unknown,Barbara
NextHive_2245,E‑commerce,49114685,50.92,3,Seed,UAE,2,Funded,Ashneer
AIGen_2246,AI,46043710,7.295,1,Unknown,Unknown,3,Funded,Peyush
EduLink_2247,Agri,49114685,0,2,Unknown,Canada,1,Rejected,Ashneer
EduWorks_2248,ai,49114685,7.295,2,Seed,India,7,No Deal,Namita
UrbanWave_2249,travel,72590023,7.295,2,Series B,UAE,3,No Deal,Vineeta
HyperGen_2250,Fashion,49114685,7.295,4,Series A,UAE,5,Offer Withdrawn,Lori
TechLabs_2251,fintech,49114685,7.295,2,Series A,Canada,6,Partially Funded,Lori
InnoBox_2252,FinTech,49114685,0,2,Bootstrapped,UK,2,Rejected,Unknown
TechBox_2253,logistics,49114685,7.295,1,Series C,USA,1,Funded,Anupam
GreenMart_2254,ai,49114685,7.295,2,Bootstrapped,USA,6,Offer Withdrawn,Anupam
MetaWorks_2255,Tech,49114685,7.295,2,Seed,India,4,Unknown,Peyush
TechHive_2256,Unknown,49114685,48.8,2,Series A,Canada,5,Offer Withdrawn,Vineeta
EduSystems_2257,food,49114685,7.295,2,Angel,USA,2,Partially Funded,Ashneer
InnoMart_2258,ai,80921300,7.295,2,Unknown,India,4,No Deal,Vineeta
AIBox_2259,Unknown,49114685,23.91,2,Unknown,India,2,No Deal,Namita
SmartWorks_2260,E‑commerce,74547216,0,3,Bootstrapped,Unknown,4,Rejected,Barbara
QuantumKart_2261,Fashion,49114685,7.295,1,Unknown,Canada,2,Unknown,Peyush
FreshWave_2262,travel,49114685,7.295,2,Series C,USA,3,Funded,Kevin
UrbanLink_2263,travel,49114685,7.295,2,Series B,Canada,2,Unknown,Unknown
AIPulse_2264,ai,49114685,7.295,2,Unknown,Unknown,3,No Deal,Kevin
AgriLink_2265,travel,49114685,7.295,2,Unknown,Unknown,7,Unknown,Kevin
MetaLink_2266,health,49114685,3.23,2,Unknown,Canada,3,No Deal,Namita
AgriSystems_2267,Agri,49114685,30.96,4,Series A,Canada,2,No Deal,Peyush
FinHive_2268,Food,49114685,7.295,1,Angel,USA,4,Offer Withdrawn,Barbara
TechLabs_2269,tech,49114685,0,2,Angel,India,2,Rejected,Barbara
UrbanSpark_2270,tech,49114685,7.295,1,Bootstrapped,UAE,5,Unknown,Lori
FinWorks_2271,fintech,49114685,7.295,2,Unknown,USA,3,Unknown,Ashneer
InnoWave_2272,EdTech,24195258,7.295,1,Series B,UAE,3,No Deal,Unknown
CloudWorks_2273,EdTech,49114685,7.295,2,Bootstrapped,India,2,Funded,Kevin
DigitalLink_2274,Health,34546442,7.295,1,Unknown,UAE,2,Funded,Kevin
BrightKart_2275,AI,27645551,0,2,Seed,UAE,4,Rejected,Ashneer
EduGen_2276,food,49114685,44.68,2,Series C,USA,2,Offer Withdrawn,Ashneer
DigitalBox_2277,AI,49114685,7.295,2,Bootstrapped,UK,3,No Deal,Unknown
HyperHub_2278,Agri,49114685,7.295,2,Bootstrapped,India,5,Unknown,Mark
FreshEdge_2279,fashion,223111,7.295,4,Angel,Unknown,4,Offer Withdrawn,Namita
EduLabs_2280,travel,49114685,7.295,4,Series A,Canada,2,Unknown,Aman
UrbanFoods_2281,Fashion,49114685,7.295,2,Angel,Canada,1,Unknown,Peyush
EduHive_2282,food,49114685,17.36,2,Series C,India,1,Partially Funded,Anupam
UrbanWave_2283,agri,49114685,7.295,4,Unknown,Canada,3,Partially Funded,Namita
QuantumPulse_2284,Food,48839884,7.295,4,Unknown,UAE,1,Partially Funded,Vineeta
AIMart_2285,edtech,49114685,7.295,2,Unknown,Canada,2,Partially Funded,Unknown
SmartMart_2286,Unknown,49114685,0,2,Unknown,UAE,7,Rejected,Namita
HyperBridge_2287,ai,49114685,7.295,4,Unknown,India,2,Offer Withdrawn,Aman
BrightGen_2288,Fashion,49114685,9.22,1,Angel,Canada,6,Offer Withdrawn,Anupam
HyperEdge_2289,ecommerce,49114685,7.295,2,Angel,Canada,1,No Deal,Barbara
SmartLabs_2290,food,49114685,7.295,4,Bootstrapped,Canada,1,Unknown,Barbara
FinNest_2291,FinTech,4963553,7.295,4,Seed,UAE,7,Offer Withdrawn,Mark
SmartCore_2292,Tech,49114685,7.295,1,Series C,Canada,4,Unknown,Namita
DataSpark_2293,edtech,49114685,7.295,1,Bootstrapped,Canada,1,Funded,Unknown
DataLabs_2294,logistics,49114685,7.295,1,Bootstrapped,USA,2,Unknown,Vineeta
GreenSolutions_2295,tech,49114685,7.295,2,Angel,Unknown,6,Unknown,Namita
BrightHive_2296,EdTech,35442250,0,2,Series B,USA,7,Rejected,Peyush
QuantumWorks_2297,tech,49114685,7.295,4,Series C,UAE,3,No Deal,Barbara
FreshWave_2298,Tech,70223823,25.72,1,Unknown,Unknown,1,Funded,Namita
BrightGen_2299,E‑commerce,49114685,0,3,Series A,Canada,2,Rejected,Kevin
UrbanLink_2300,agri,49114685,25.88,2,Series A,UAE,1,No Deal,Lori
SmartHive_2301,EdTech,49114685,0,2,Angel,UAE,3,Rejected,Vineeta
SmartHub_2302,fashion,49114685,7.295,4,Series A,Canada,7,Partially Funded,Mark
AgriLink_2303,ai,49114685,56.28,2,Unknown,Unknown,6,Offer Withdrawn,Lori
InnoKart_2304,fintech,49114685,7.295,2,Angel,USA,2,Funded,Unknown
FreshBridge_2305,travel,49114685,0,1,Series B,UAE,7,Rejected,Vineeta
InnoGen_2306,travel,49114685,34.91,3,Unknown,Canada,5,No Deal,Peyush
AIFoods_2307,tech,49114685,7.295,2,Bootstrapped,USA,2,Funded,Lori
EduGrow_2308,FinTech,49114685,47.19,3,Angel,UAE,4,Offer Withdrawn,Lori
EduHub_2309,Tech,49114685,0,2,Series B,Canada,2,Rejected,Lori
MetaSystems_2310,Travel,49114685,7.295,2,Unknown,Unknown,4,Offer Withdrawn,Namita
HealthNest_2311,ai,85990506,41.48,1,Series A,Canada,7,Offer Withdrawn,Lori
MetaEdge_2312,agri,41062548,7.295,3,Seed,UK,7,Offer Withdrawn,Ashneer
UrbanMart_2313,agri,17650679,7.295,1,Series B,UAE,3,No Deal,Ashneer
FreshLabs_2314,FinTech,49114685,31.99,2,Series C,Unknown,2,No Deal,Namita
HyperGen_2315,FinTech,49114685,52.27,2,Angel,USA,3,Unknown,Peyush
FreshLink_2316,fashion,49114685,0,2,Series A,UAE,3,Rejected,Ashneer
GreenSystems_2317,ai,96328049,7.295,2,Series A,India,2,Offer Withdrawn,Namita
FreshSolutions_2318,EdTech,49114685,42.5,2,Unknown,Canada,2,Unknown,Lori
CloudEdge_2319,Food,49114685,7.295,1,Bootstrapped,India,6,Offer Withdrawn,Kevin
TechSpark_2320,food,49114685,53.21,2,Seed,India,6,No Deal,Lori
NextKart_2321,Food,49114685,7.295,1,Unknown,USA,2,Unknown,Unknown
AILabs_2322,Agri,49114685,7.295,2,Unknown,USA,3,Funded,Kevin
QuantumMart_2323,Agri,49114685,7.295,2,Angel,UAE,3,Funded,Ashneer
DataHub_2324,logistics,49114685,7.295,2,Seed,Canada,2,Funded,Anupam
UrbanFoods_2325,food,49114685,7.295,3,Seed,USA,2,No Deal,Vineeta
BrightGrow_2326,AI,49114685,7.295,3,Series A,USA,2,Funded,Lori
UrbanPulse_2327,Health,51087344,7.295,2,Seed,UK,2,Unknown,Peyush
DigitalNest_2328,food,49114685,7.295,1,Unknown,Canada,6,No Deal,Namita
FoodGen_2329,tech,49114685,36.56,2,Series A,UAE,2,Funded,Ashneer
HyperGrow_2330,AI,49817218,7.295,4,Angel,UK,1,Offer Withdrawn,Ashneer
HyperBox_2331,Unknown,49114685,0,2,Bootstrapped,Canada,2,Rejected,Ashneer
NextGen_2332,health,49114685,30.16,2,Series C,UAE,2,No Deal,Ashneer
HyperFoods_2333,food,49114685,0,2,Series B,USA,6,Rejected,Aman
NextLabs_2334,Logistics,49114685,7.295,2,Unknown,Canada,4,Unknown,Mark
BrightSpark_2335,Logistics,49114685,7.295,3,Unknown,Unknown,4,Partially Funded,Lori
HyperGen_2336,edtech,34069121,7.295,1,Unknown,UAE,2,Unknown,Namita
SmartEdge_2337,fashion,49114685,0,2,Angel,Canada,2,Rejected,Mark
EduHub_2338,health,68542433,7.295,2,Seed,USA,1,Unknown,Aman
FreshWave_2339,health,18401903,35.31,3,Bootstrapped,Canada,4,No Deal,Kevin
GreenSolutions_2340,fashion,74922577,7.295,2,Unknown,UAE,1,Offer Withdrawn,Kevin
GreenCore_2341,ai,49114685,7.295,2,Series C,Canada,7,Partially Funded,Barbara
BrightSystems_2342,Agri,49114685,7.295,2,Unknown,Canada,7,Unknown,Aman
DataGen_2343,tech,49114685,7.295,4,Bootstrapped,India,2,Partially Funded,Anupam
FinGrow_2344,ai,49114685,7.295,3,Series B,Unknown,2,Funded,Namita
CloudSolutions_2345,Unknown,49114685,7.295,3,Unknown,Unknown,1,Partially Funded,Anupam
CloudSpark_2346,edtech,49114685,7.295,2,Unknown,USA,3,No Deal,Unknown
FoodHive_2347,AI,49114685,7.295,2,Series A,Unknown,5,Funded,Peyush
BrightHub_2348,ai,49114685,14.46,2,Series C,Canada,2,Offer Withdrawn,Namita
MetaBridge_2349,tech,8986319,7.295,3,Unknown,Unknown,7,Partially Funded,Ashneer
AISpark_2350,ecommerce,49114685,7.295,3,Angel,Canada,7,Partially Funded,Aman
FoodWave_2351,edtech,49114685,7.295,3,Unknown,UK,2,Funded,Vineeta
DigitalEdge_2352,E‑commerce,49114685,7.295,3,Series C,UAE,2,Unknown,Peyush
BrightGen_2353,Unknown,43097699,7.295,4,Bootstrapped,Canada,2,Partially Funded,Vineeta
InnoGrow_2354,travel,49114685,44.83,2,Angel,Canada,2,Unknown,Ashneer
GreenLink_2355,ecommerce,49114685,0,2,Series C,UAE,4,Rejected,Mark
QuantumGen_2356,Unknown,49114685,23.29,1,Unknown,India,5,Offer Withdrawn,Ashneer
EduMart_2357,ecommerce,95383097,0.79,2,Unknown,Unknown,3,Offer Withdrawn,Aman
MetaPulse_2358,Logistics,49114685,7.295,2,Bootstrapped,India,6,No Deal,Namita
SmartMart_2359,E‑commerce,40303677,0,2,Unknown,Unknown,6,Rejected,Ashneer
CloudBridge_2360,health,49114685,7.295,2,Series B,Canada,1,Offer Withdrawn,Peyush
HyperNest_2361,Food,50345019,6.99,2,Bootstrapped,UAE,1,Funded,Peyush
HyperWave_2362,E‑commerce,29488753,7.295,2,Unknown,UK,2,Offer Withdrawn,Mark
InnoHub_2363,E‑commerce,49114685,7.295,1,Series B,Canada,6,Funded,Kevin
EduHive_2364,ai,49114685,7.295,2,Series A,UAE,4,Funded,Aman
TechLabs_2365,tech,46650209,7.295,1,Series B,USA,2,Unknown,Lori
NextEdge_2366,Tech,49114685,39.11,3,Series B,Canada,1,Offer Withdrawn,Barbara
NextFoods_2367,E‑commerce,49114685,7.295,2,Series B,Unknown,1,No Deal,Kevin
SmartWave_2368,FinTech,49114685,7.295,3,Unknown,India,3,Funded,Aman
EduWorks_2369,fintech,49114685,7.295,2,Series C,USA,6,Offer Withdrawn,Namita
SmartSpark_2370,Tech,35311240,0,3,Series C,Unknown,5,Rejected,Anupam
BrightKart_2371,ecommerce,49114685,7.295,2,Seed,Unknown,2,Unknown,Ashneer
EduBox_2372,Fashion,49114685,7.295,3,Series C,Canada,3,Offer Withdrawn,Kevin
SmartNest_2373,ai,79497935,7.295,2,Series A,Unknown,3,No Deal,Aman
FreshHub_2374,fintech,49114685,7.295,2,Seed,UK,6,Funded,Lori
HyperGen_2375,ecommerce,49114685,7.295,2,Series C,USA,7,Funded,Lori
BrightWave_2376,Food,49114685,55.28,3,Series C,USA,7,Funded,Unknown
CloudEdge_2377,Agri,49114685,44.99,1,Series A,USA,5,Funded,Mark
GreenLabs_2378,Travel,49114685,0,3,Series C,USA,1,Rejected,Anupam
GreenSystems_2379,health,49114685,56.83,3,Unknown,Unknown,2,Funded,Unknown
BrightPulse_2380,Food,49114685,7.295,4,Series C,UAE,7,Funded,Anupam
EduSystems_2381,travel,49114685,7.295,3,Unknown,UK,5,Funded,Anupam
FreshHub_2382,Logistics,49114685,0,3,Series C,UAE,2,Rejected,Ashneer
FreshHive_2383,Tech,61597178,7.295,2,Series B,Canada,2,Partially Funded,Anupam
CloudHub_2384,ai,49114685,7.295,2,Series C,USA,2,Partially Funded,Aman
AIGen_2385,tech,49114685,7.295,4,Series C,India,3,No Deal,Lori
AIBridge_2386,logistics,49114685,7.295,2,Bootstrapped,India,1,Unknown,Ashneer
FreshGen_2387,Tech,49114685,41.47,2,Series A,UAE,5,Unknown,Aman
SmartWorks_2388,ai,49114685,7.295,2,Unknown,Canada,2,No Deal,Mark
AgriSpark_2389,Agri,49114685,7.295,2,Series A,USA,1,Funded,Vineeta
GreenLabs_2390,Logistics,49114685,21.32,2,Unknown,Canada,7,Funded,Namita
TechSpark_2391,ai,49114685,7.295,2,Bootstrapped,UAE,2,Offer Withdrawn,Barbara
DigitalSystems_2392,edtech,49114685,40.59,2,Seed,India,3,Funded,Anupam
UrbanBridge_2393,fashion,49114685,0,2,Angel,India,2,Rejected,Peyush
NextBox_2394,Tech,49114685,7.295,2,Series B,UK,2,Unknown,Kevin
FreshHive_2395,health,49114685,7.295,2,Series B,India,3,Funded,Kevin
InnoWave_2396,Health,49114685,0,1,Unknown,USA,6,Rejected,Barbara
InnoWave_2397,ai,49114685,48.57,2,Series B,UAE,2,Funded,Vineeta
HyperSpark_2398,Health,39997998,7.295,3,Series B,India,2,Offer Withdrawn,Kevin
AgriGen_2399,edtech,87425380,7.295,2,Bootstrapped,India,4,Unknown,Vineeta
AICore_2400,fintech,46021625,7.295,2,Unknown,Canada,5,Partially Funded,Barbara
DigitalGen_2401,fintech,49114685,7.295,1,Unknown,India,2,Partially Funded,Barbara
MetaLink_2402,travel,49114685,7.295,4,Seed,UAE,3,Offer Withdrawn,Lori
UrbanHive_2403,AI,49114685,7.295,2,Series C,UAE,1,No Deal,Aman
HyperFoods_2404,Travel,49114685,7.295,3,Unknown,Unknown,2,Funded,Namita
FoodFoods_2405,ecommerce,49114685,39.79,2,Bootstrapped,India,2,Funded,Mark
EduSystems_2406,AI,49114685,0,2,Series A,Canada,3,Rejected,Kevin
HealthBox_2407,health,49114685,42.58,1,Seed,India,5,Offer Withdrawn,Peyush
GreenGen_2408,FinTech,62305848,7.295,4,Series A,USA,2,Funded,Kevin
NextHive_2409,Fashion,30098449,46.44,2,Series B,UAE,2,Funded,Peyush
EduLink_2410,ai,49114685,7.295,4,Seed,India,2,Offer Withdrawn,Vineeta
UrbanNest_2411,Tech,49114685,0,2,Series C,UAE,6,Rejected,Namita
UrbanKart_2412,ai,26209742,0,2,Unknown,India,4,Rejected,Anupam
MetaBridge_2413,E‑commerce,49114685,0,4,Series A,USA,6,Rejected,Barbara
DataWorks_2414,travel,94231020,7.295,4,Unknown,UAE,2,Funded,Barbara
FinSystems_2415,Tech,49114685,7.295,2,Series B,India,7,Unknown,Lori
BrightKart_2416,AI,49114685,7.295,1,Bootstrapped,UAE,5,Partially Funded,Kevin
AILink_2417,tech,49114685,7.295,3,Series A,India,7,Unknown,Ashneer
DataLabs_2418,tech,49114685,7.295,3,Unknown,India,1,Unknown,Anupam
GreenGen_2419,Agri,76815709,7.295,2,Seed,India,2,Offer Withdrawn,Lori
EduBox_2420,travel,17346042,7.295,2,Bootstrapped,USA,6,Partially Funded,Vineeta
FreshKart_2421,Tech,49114685,7.295,3,Bootstrapped,UAE,5,Offer Withdrawn,Namita
HealthBox_2422,food,27108559,7.295,3,Unknown,UAE,2,Offer Withdrawn,Mark
UrbanSystems_2423,edtech,19878557,7.295,1,Seed,UAE,4,Unknown,Barbara
DigitalBridge_2424,EdTech,49114685,25.87,1,Angel,UK,6,No Deal,Mark
QuantumMart_2425,Logistics,49114685,7.295,2,Series B,UK,2,Partially Funded,Lori
FinBox_2426,travel,49114685,7.295,2,Series B,India,2,No Deal,Vineeta
AILink_2427,Food,42533746,7.295,2,Angel,UAE,2,Unknown,Peyush
FoodBridge_2428,Health,49114685,7.295,2,Seed,USA,2,Partially Funded,Barbara
UrbanCore_2429,logistics,79380181,0,2,Series A,USA,6,Rejected,Peyush
EduGrow_2430,Fashion,49114685,7.295,4,Unknown,Canada,6,Partially Funded,Lori
AISystems_2431,Health,49114685,41.53,3,Unknown,Unknown,2,Partially Funded,Aman
EduPulse_2432,EdTech,49114685,7.295,2,Bootstrapped,Unknown,2,Funded,Aman
MetaFoods_2433,FinTech,49114685,7.295,4,Series C,Unknown,2,No Deal,Vineeta
HealthKart_2434,Food,26762036,8.39,1,Bootstrapped,USA,2,Partially Funded,Barbara
HealthGrow_2435,Unknown,49114685,7.295,2,Seed,Canada,6,Offer Withdrawn,Anupam
DataWave_2436,Fashion,49114685,7.295,4,Series C,UAE,1,Offer Withdrawn,Peyush
CloudHub_2437,fintech,49114685,7.295,2,Series B,India,5,Partially Funded,Lori
GreenSpark_2438,Health,49114685,0,2,Seed,India,3,Rejected,Aman
DataSolutions_2439,Food,49114685,7.295,2,Unknown,Canada,6,Partially Funded,Ashneer
AISolutions_2440,agri,49114685,7.295,2,Series A,India,2,Unknown,Lori
AIBridge_2441,Tech,49114685,7.295,1,Bootstrapped,UAE,4,Offer Withdrawn,Anupam
TechFoods_2442,ai,49114685,7.295,2,Angel,India,4,Partially Funded,Mark
EduSystems_2443,agri,49114685,7.295,3,Angel,India,1,Unknown,Peyush
CloudSolutions_2444,Tech,30476707,7.295,1,Series B,Canada,1,Offer Withdrawn,Aman
GreenEdge_2445,fashion,49114685,7.295,2,Bootstrapped,India,6,No Deal,Vineeta
DataKart_2446,AI,49114685,7.295,3,Series A,USA,5,Offer Withdrawn,Peyush
AIHub_2447,fashion,49114685,0,2,Series B,India,2,Rejected,Namita
AIBox_2448,food,82414357,7.295,4,Unknown,USA,2,Unknown,Ashneer
FinHive_2449,fintech,49114685,0,3,Series C,UK,2,Rejected,Vineeta
AgriNest_2450,ai,20618963,0,2,Series A,USA,7,Rejected,Peyush
MetaHive_2451,ecommerce,49114685,0.87,2,Bootstrapped,USA,7,Funded,Mark
BrightNest_2452,Logistics,61519335,7.295,2,Unknown,India,2,Offer Withdrawn,Barbara
NextWave_2453,Unknown,49114685,7.295,1,Series A,UK,2,Unknown,Kevin
QuantumSolutions_2454,Unknown,49114685,0,2,Angel,India,6,Rejected,Barbara
MetaHub_2455,Logistics,49114685,7.295,2,Unknown,Canada,6,Unknown,Mark
UrbanLabs_2456,agri,49114685,7.295,4,Series C,USA,4,Unknown,Barbara
FoodHub_2457,logistics,49114685,7.295,2,Angel,UK,2,Partially Funded,Kevin
HyperLabs_2458,agri,49114685,7.295,3,Series C,India,7,Offer Withdrawn,Peyush
DigitalSpark_2459,Agri,49114685,5.58,2,Seed,Canada,2,No Deal,Ashneer
EduSpark_2460,fashion,49114685,7.295,2,Bootstrapped,India,4,No Deal,Ashneer
NextWorks_2461,Logistics,46332253,7.295,2,Angel,Canada,2,Funded,Kevin
HyperLink_2462,EdTech,47127864,44.23,2,Series B,India,6,Unknown,Peyush
SmartWave_2463,agri,49114685,0,3,Angel,USA,7,Rejected,Barbara
QuantumBox_2464,Agri,49114685,7.295,4,Seed,India,3,Unknown,Unknown
HealthHive_2465,edtech,49172539,43.86,1,Angel,USA,2,Partially Funded,Kevin
GreenEdge_2466,AI,49114685,4.28,4,Unknown,UAE,2,Partially Funded,Anupam
BrightCore_2467,agri,49114685,7.295,2,Series C,USA,6,Unknown,Ashneer
HyperGrow_2468,ecommerce,49114685,7.295,2,Series C,USA,6,Partially Funded,Kevin
FreshEdge_2469,Tech,49114685,0,2,Angel,UK,2,Rejected,Aman
InnoMart_2470,fashion,60659960,7.295,1,Seed,UAE,4,Funded,Aman
InnoBridge_2471,EdTech,49114685,7.295,2,Angel,Canada,2,Partially Funded,Peyush
AIEdge_2472,E‑commerce,76122717,7.295,2,Series A,UK,1,Unknown,Vineeta
InnoHub_2473,Health,21173597,29.65,2,Series B,India,5,Unknown,Anupam
GreenEdge_2474,food,49114685,7.295,4,Series B,India,2,Funded,Anupam
BrightLabs_2475,Travel,92501002,7.295,4,Unknown,UAE,4,No Deal,Ashneer
DataNest_2476,Health,79563015,7.295,2,Angel,UK,2,No Deal,Barbara
HyperGen_2477,Unknown,49114685,7.295,1,Unknown,Unknown,3,No Deal,Namita
HealthMart_2478,edtech,49114685,7.295,2,Unknown,Canada,2,Offer Withdrawn,Aman
FoodHive_2479,food,49114685,2.44,2,Series C,Canada,5,Funded,Mark
TechWorks_2480,Travel,49114685,7.295,1,Angel,UK,6,Funded,Barbara
DataSystems_2481,fashion,49114685,7.295,1,Series C,UK,3,Partially Funded,Mark
NextFoods_2482,fashion,49114685,7.295,2,Bootstrapped,USA,2,Partially Funded,Peyush
FreshEdge_2483,tech,49114685,7.295,2,Bootstrapped,UAE,4,Funded,Lori
QuantumPulse_2484,tech,16499387,7.295,2,Series B,Unknown,5,Unknown,Mark
AgriBridge_2485,Fashion,49114685,0,2,Series A,Unknown,7,Rejected,Mark
FreshGrow_2486,ai,49114685,7.295,3,Angel,UK,1,Partially Funded,Aman
EduSystems_2487,E‑commerce,49114685,21.28,2,Series A,Unknown,2,Funded,Barbara
DataMart_2488,Agri,49114685,7.295,2,Series A,Canada,7,No Deal,Unknown
InnoGen_2489,edtech,49114685,7.295,2,Series B,USA,7,Partially Funded,Kevin
InnoWorks_2490,Unknown,49114685,7.295,2,Unknown,USA,2,Unknown,Vineeta
FreshEdge_2491,Fashion,49114685,7.295,4,Angel,UAE,6,Unknown,Lori
UrbanPulse_2492,Fashion,49114685,7.295,4,Bootstrapped,USA,6,No Deal,Lori
AIHive_2493,AI,49114685,7.295,2,Series C,India,7,Partially Funded,Unknown
QuantumCore_2494,ecommerce,56561469,7.295,3,Unknown,USA,2,Partially Funded,Vineeta
